Unnamed: 0,has_applied,v1,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v2,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v3,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v4,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v5,v50,v51,v52,v53,v54,v55,v56,v6,v7,v8,v9,JobTitle_0.0,JobTitle_1.0,JobTitle_2.0,JobTitle_3.0,JobTitle_4.0,JobTitle_5.0,JobTitle_6.0,JobTitle_7.0,JobTitle_8.0,JobTitle_9.0,JobTitle_10.0,JobTitle_11.0,JobTitle_12.0,JobTitle_13.0,JobTitle_14.0,JobTitle_15.0,JobTitle_16.0,JobTitle_17.0,JobTitle_18.0,JobTitle_19.0,JobTitle_20.0,JobTitle_21.0,JobTitle_22.0,JobTitle_23.0,JobTitle_24.0,JobTitle_25.0,JobTitle_26.0,JobTitle_27.0,JobTitle_28.0,JobTitle_29.0,JobTitle_30.0,JobTitle_31.0,JobTitle_32.0,JobTitle_33.0,JobTitle_34.0,JobTitle_35.0,JobTitle_36.0,JobTitle_37.0,JobTitle_38.0,JobTitle_39.0,JobTitle_40.0,JobTitle_41.0,JobTitle_42.0,JobTitle_43.0,JobTitle_44.0,JobTitle_45.0,JobTitle_46.0,JobTitle_47.0,JobTitle_48.0,JobTitle_49.0,JobTitle_50.0,JobTitle_51.0,JobTitle_52.0,JobTitle_53.0,JobTitle_54.0,JobTitle_55.0,JobTitle_56.0,JobTitle_57.0,JobTitle_58.0,JobTitle_59.0,JobTitle_60.0,JobTitle_61.0,JobTitle_62.0,JobTitle_63.0,JobTitle_64.0,JobTitle_65.0,JobTitle_66.0,JobTitle_67.0,JobTitle_68.0,JobTitle_69.0,JobTitle_70.0,JobTitle_71.0,JobTitle_72.0,JobTitle_73.0,JobTitle_74.0,JobTitle_75.0,JobTitle_76.0,JobTitle_77.0,JobTitle_78.0,JobTitle_79.0,JobTitle_80.0,JobTitle_81.0,JobTitle_82.0,JobTitle_83.0,JobTitle_84.0,JobTitle_85.0,JobTitle_86.0,JobTitle_87.0,JobTitle_88.0,JobTitle_89.0,JobTitle_90.0,JobTitle_91.0,JobTitle_92.0,JobTitle_93.0,JobTitle_94.0,JobTitle_95.0,JobTitle_96.0,JobTitle_97.0,JobTitle_98.0,JobTitle_99.0,JobTitle_100.0,JobTitle_101.0,JobTitle_102.0,JobTitle_103.0,JobTitle_104.0,JobTitle_105.0,JobTitle_106.0,JobTitle_107.0,JobTitle_108.0,JobTitle_109.0,JobTitle_110.0,JobTitle_111.0,JobTitle_112.0,JobTitle_113.0,JobTitle_114.0,JobTitle_115.0,JobTitle_116.0,JobTitle_117.0,JobTitle_118.0,JobTitle_119.0,JobTitle_120.0,JobTitle_121.0,JobTitle_122.0,JobTitle_123.0,JobTitle_124.0,JobTitle_125.0,JobTitle_126.0,JobTitle_127.0,JobTitle_128.0,JobTitle_129.0,JobTitle_130.0,JobTitle_131.0,JobTitle_132.0,JobTitle_133.0,JobTitle_134.0,JobTitle_135.0,JobTitle_136.0,JobTitle_137.0,JobTitle_138.0,JobTitle_139.0,JobTitle_140.0,JobTitle_141.0,JobTitle_142.0,JobTitle_143.0,JobTitle_144.0,JobTitle_145.0,JobTitle_146.0,JobTitle_147.0,JobTitle_148.0,JobTitle_149.0,JobTitle_150.0,JobTitle_151.0,JobTitle_152.0,JobTitle_153.0,JobTitle_154.0,JobTitle_155.0,salary_dummy_0.0,salary_dummy_1.0
851,0.0,0.01,0.21,1.0,0.85,0.05,0.09,0.21,0.64,0.65,0.37,0.54,0.92,0.77,0.23,0.82,0.93,0.88,,0.94,0.27,0.27,0.06,0.15,0.8,0.49,0.08,0.38,0.62,0.89,0.4,0.02,0.58,0.23,0.96,0.62,0.83,0.79,0.44,0.72,0.32,0.56,0.86,0.13,0.74,0.32,0.75,0.9,0.89,0.3,0.11,0.69,0.91,0.77,0.53,0.99,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
852,1.0,0.69,0.53,0.02,0.59,0.41,0.75,0.89,0.11,0.48,0.52,0.3,0.26,0.62,0.56,0.18,0.17,0.07,0.8049999999999999,0.19,0.31,0.41,0.68,0.34,0.05,0.74,0.53,0.73,0.31,0.41,0.93,0.51,0.67,1.0,0.83,0.62,0.03,0.79,0.88,0.59,0.98,0.09,0.39,0.75,0.73,0.79,1.0,0.73,0.52,0.89,0.95,0.68,0.96,0.38,0.07,0.4,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
853,1.0,0.16,0.32,0.57,0.8,0.86,0.37,0.75,0.07,0.86,0.45,0.85,0.78,0.7,0.41,0.45,0.83,0.31,0.63,0.76,0.38,0.94,0.66,0.17,0.325,0.81,0.57,0.79,0.06,0.8,0.2,0.24,0.48,0.28,0.16,0.55,0.42,0.34,0.31,1.0,0.49,0.66,0.46,0.07,0.11,0.11,0.56,0.73,0.27,0.89,0.98,0.23,0.11,0.69,0.35,0.03,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
854,1.0,0.36,0.43,0.06,0.03,0.27,0.02,0.03,0.01,0.2,0.24,0.41,0.07,0.34,0.44,0.83,0.24,0.94,0.35,0.06,0.95,0.89,0.78,0.15,0.77,0.88,0.93,0.6,0.98,0.04,0.17,0.21,0.47,0.81,0.38,0.5,0.01,0.49,0.54,0.64,0.68,0.37,0.915,0.69,0.25,0.95,0.11,0.58,0.72,0.32,0.43,0.39,0.2,0.47,0.22,0.19,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
855,1.0,0.2,0.48,0.08,0.11,0.96,0.39,0.5,0.92,0.37,0.61,0.55,0.77,0.82,0.99,0.11,0.92,0.13,0.4,0.57,0.87,0.11,0.72,0.46,0.61,0.54,0.81,0.81,0.84,0.64,0.35,0.17,0.97,0.18,0.72,0.99,0.73,0.61,0.39,0.28,0.34,0.25,0.74,0.56,0.44,0.82,0.98,0.31,0.81,0.36,0.21,0.28,0.14,0.63,0.29,0.75,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
856,1.0,0.67,0.19,0.14,0.11,0.31,0.44,0.53,0.6625,0.39,0.45,0.45,0.49,0.29,0.59,0.88,0.92,0.94,0.71,0.66,0.75,0.32,0.31,0.56,0.75,0.28,0.99,0.03,0.8,0.5760000000000001,0.18,0.81,0.33,0.0,0.91,0.34,0.18,0.3,0.9,0.49,0.2,0.51,0.93,0.75,0.51,0.72,0.06,0.38,0.66,0.12,0.8,0.31,0.99,0.12,0.74,0.92,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
857,0.0,0.25,0.84,0.36,0.24,0.71,0.31,0.19,0.58,0.69,0.97,0.16,0.98,0.23,0.5,0.13,0.58,0.34,0.06,0.49,0.72,0.46,0.7,0.95,0.03,0.86,0.89,0.23,0.2,0.18,0.06,0.2,0.5,0.35,0.15,0.17,0.15,0.35,0.87,0.29,0.04,0.69,0.1,0.24,0.41,0.3,0.24,0.71,0.58,0.75,0.31,0.23,0.59,0.63,0.34,0.02,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
858,0.0,0.53,0.77,0.31,0.04,0.0925,0.09,0.51,0.49,0.27,0.77,0.63,0.97,0.61,0.03,0.73,0.0,0.43,,0.25,0.4,0.23,0.34,0.52,,0.94,0.95,0.4,0.42,0.43,0.37,0.68,0.65,0.26,0.605,0.53,0.38,0.8,0.86,0.38,0.91,0.6,0.6,0.56,0.74,0.16,0.76,0.96,0.1,0.38,0.8,0.43,0.12,0.48,0.21,0.32,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
859,0.0,0.09,0.71,0.32,0.85,0.1,0.8,0.72,0.66,0.66,0.24,0.34,0.93,0.28,0.21,0.52,0.99,0.23,0.445,0.58,0.05,0.94,0.54,0.1,0.21,0.18,0.03,0.17,0.89,0.88,0.88,0.64,0.06,0.86,0.07,0.35,0.45,0.69,0.94,0.31,0.27,0.27,0.05,0.6,0.03,0.74,0.59,0.76,0.42,0.63,0.96,0.8,0.88,0.78,0.02,0.0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
860,0.0,0.16,0.13,0.75,0.89,0.05,0.88,0.77,0.53,0.59,0.96,0.53,0.65,0.07,0.16,0.85,0.83,0.18,0.4866666666666666,0.44,0.32,0.83,0.43,0.49,0.26,0.83,0.28375,0.39,0.71,0.93,0.43,0.32,0.54,0.17,0.71,0.06,0.19,0.15,0.75,0.77,0.05,0.98,0.83,0.22,0.28,0.83,0.82,0.99,0.39,0.78,0.77,0.2,0.7,0.79,0.84,0.61,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
861,1.0,0.99,0.65,0.66,0.51,0.37,0.04,0.06,0.37,0.65,0.72,0.66,0.51,0.78,0.8,0.64,0.8,0.05,0.8049999999999999,0.9,0.22,0.21,0.75,0.79,0.3928571428571429,0.43,0.73,0.74,0.55,0.21,0.75,0.33,0.25,0.18,0.64,0.52,0.57,0.06,0.03,0.51,0.49,0.13,0.26,0.73,0.25,0.17,0.16,0.55,0.72,0.79,0.25,0.68,0.54,0.48,0.76,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
862,0.0,0.72,0.13,0.18,0.64,0.35,0.86,0.9,0.21,0.69,0.16,0.51,0.39,0.38,0.26,0.1,0.86,0.5,0.09,0.53,0.09,0.04,0.6,0.9,,0.46,0.35,0.72,0.54,0.02,1.0,0.68,0.7,0.18,0.47,0.35,0.22,0.09,0.466,0.67,0.71,0.65,0.44,0.47,0.44,0.69,0.97,0.09,0.24,0.59,0.11,0.99,0.15,0.45,0.29,0.47,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
863,1.0,0.08,0.91,0.71,0.74,0.14,0.94,0.75,0.94,0.37,0.83,0.33,0.08,0.42571428571428577,0.67,0.68,0.6,0.89,0.21,0.43,0.66,0.71,0.09,0.45,0.55,0.93,0.96,0.25,0.62,0.37,0.15,0.97,0.52,0.04,0.21,0.5228571428571428,0.7,0.17,0.43,0.5,0.68,0.98,0.29,0.32,0.59,0.27,0.81,0.07,0.58,0.72,0.74,0.44,0.79,0.28,0.08,0.84,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
864,0.0,0.37,0.48,0.42,0.75,0.51,0.56,0.79,0.57,0.24,0.13,0.18,0.88,0.57,0.73,0.6,0.91,0.64,0.5349999999999999,0.9,0.78,1.0,0.06,0.47,0.47,0.35,0.77,0.32,0.41,0.53,0.41,0.78,0.83,1.0,0.96,0.92,0.08,0.4,0.25,0.98,0.54,0.04,0.55,0.31,0.59,0.2,0.66,0.27,0.52,0.77,0.36,0.27,0.92,0.16,0.38,0.98,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
865,0.0,0.66,0.77,0.29,0.84,0.56,0.2,0.17,0.91,0.69,0.53,0.04,0.92,0.99,0.84,0.12,0.49,0.75,0.06,0.1,0.75,0.28,0.94,0.93,0.03,0.37,0.47,0.01,0.59,0.25,0.81,0.65,0.53,0.77,0.85,0.83,0.28,0.04,0.18,0.15,0.27,0.25,0.52,0.24,0.84,0.74,0.94,0.18,0.99,0.42,0.54,0.29,0.89,0.88,0.83,0.46,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
866,0.0,0.77,0.6200000000000001,0.72,0.56,0.29,0.69,0.28,0.82,0.51,0.34,0.42,0.06,0.72,0.52,0.16,0.34,0.27,,0.66,0.06,0.47,0.41,0.55,0.38,0.45,0.29,0.34,0.22,0.08,0.7,0.66,0.74,0.89,0.02,0.63,0.32,0.92,0.4,0.4,0.01,0.62,0.29,0.43,0.14,0.29,0.64,0.08,0.49,0.04,0.5,0.35,0.2,0.85,0.17,0.5,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
867,0.0,0.57,0.77,0.83,0.42,0.46,0.37,0.62,0.12,0.22,0.94,0.58,0.24,0.56,0.13,0.48,0.14,0.5,,0.85,0.14,0.19,0.89,0.56,,0.38,0.33,0.02,0.06,0.47,0.96,0.75,0.75,0.66,0.41,0.2,0.08,0.86,0.13,0.52,0.07,0.06,0.33,0.17,0.7,0.04,0.91,0.83,0.39,0.18,0.54,0.45,0.49,0.54,0.95,0.71,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
868,1.0,0.72,0.15,0.23,0.91,0.5,0.16,0.64,0.76,0.91,0.6,0.21,0.08,0.46,0.53,0.61,0.8,0.35,0.46,1.0,0.92,0.4670000000000001,0.01,0.1,0.5983333333333333,0.22,0.6,0.82,0.51,0.5,0.54,0.17,0.04,0.11,0.13,0.65,0.15,0.28,0.13,0.11,0.47,0.29,0.45,0.15,0.8,0.5,0.36,0.36,0.18,0.55,0.2,0.55,0.71,0.37,0.89,0.53,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
869,1.0,0.16,0.87,0.64,0.23,1.0,0.14,0.01,0.93,0.65,0.59,0.42,0.91,0.98,0.5325,0.01,0.71,0.3,0.34,0.77,0.96,0.19,0.96,0.23,0.45,0.68,0.17,0.97,0.85,0.62,0.72,0.69,0.96,0.82,0.06,0.52,0.16,0.4425,0.73,0.11,0.37,0.36,0.82,0.74,0.89,0.47,0.27,0.83,0.37,0.49,0.98,0.72,0.06,0.97,0.86,0.85,0.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
870,1.0,0.52,0.54,0.97,0.07,0.36,0.38,0.98,0.2,0.02,0.66,0.08,0.94,0.53,0.8,0.58,0.59,0.0,0.26,0.93,0.39,0.63,0.25,0.5,0.47,0.23,0.82,0.1,0.76,0.82,0.12,0.17,0.83,0.3,0.84,0.54,0.44,0.53,0.74,0.32,0.65,0.3,0.56,0.58,0.61,0.09,0.86,0.2,0.99,0.76,0.68,0.02,0.55,0.84,0.26,0.25,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
871,0.0,0.01,0.93,0.77,0.05,0.48,0.47,0.34,0.63,0.61,0.15599999999999994,0.87,0.67,0.9,0.62,0.21,0.52,0.74,0.41,0.92,0.07,0.96,0.57,0.47600000000000003,0.535,0.45,0.99,0.32,0.24,0.24,0.92,0.86,0.66,0.44,0.88,1.0,0.22,0.16,0.4,0.82,0.21,0.59,0.24,0.9,0.84,0.36,0.37,0.48,0.64,0.19,0.99,0.61,0.79,0.66,0.37200000000000005,0.17,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
872,1.0,0.33,0.08,0.48,0.75,0.2,0.39,0.32,0.79,0.84,0.71,0.71,0.45,0.36,0.43,0.67,0.26,0.16,0.5733333333333334,0.32,0.65,0.75,0.4,0.6,1.0,0.94,0.15,0.75,0.22,0.67,0.31,0.04,0.37,0.27,0.09,0.73,0.47,0.34,0.9,0.61,0.51,0.8,0.57,0.95,0.64,0.4,0.55,0.16,0.92,0.92,1.0,0.65,0.26,0.91,0.55,0.23,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
